-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1981 through 12/31/2021 
Location: Latitude  42.2836   Longitude -83.7307 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 267.01 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
1981,8,29,22.08,18.72,20.4,22.0,9.35,27.4,18.05,13.73,82.75,20.21
1981,8,30,21.86,18.16,20.01,21.98,9.02,26.75,17.73,13.31,81.0,3.1
1981,8,31,21.7,19.87,20.79,21.51,6.31,24.58,18.28,14.89,89.69,7.04
1981,9,1,22.01,20.05,21.03,21.81,7.34,26.73,19.39,15.08,89.25,3.67
1981,9,2,20.29,18.84,19.57,20.47,5.72,24.16,18.45,13.92,91.81,21.39
1981,9,3,19.38,18.23,18.8,19.39,6.27,22.76,16.49,13.43,93.12,26.24
1981,9,4,17.88,15.67,16.77,17.83,6.51,21.8,15.29,11.35,87.44,16.85
1981,9,5,17.82,15.51,16.66,18.14,9.41,22.81,13.4,11.17,86.81,0.42
1981,9,6,17.72,15.2,16.46,18.14,11.66,23.51,11.85,10.99,85.06,0.24
1981,9,7,18.82,15.32,17.07,18.99,9.04,23.56,14.51,11.11,81.44,1.71
1981,9,8,16.33,11.78,14.05,16.43,7.92,20.37,12.44,8.85,76.25,1.63
1981,9,9,13.63,7.62,10.62,14.05,13.93,20.12,6.19,6.71,69.69,0.0
1981,9,10,18.16,14.15,16.15,17.98,14.91,26.21,11.3,10.5,79.12,0.58
1981,9,11,21.06,17.26,19.16,20.86,14.32,28.23,13.91,12.57,78.62,0.02
1981,9,12,20.73,13.79,17.26,19.93,8.88,25.23,16.35,10.13,67.5,0.09
1981,9,13,20.79,16.12,18.46,20.49,13.84,27.28,13.44,12.02,76.0,4.87
1981,9,14,20.29,16.04,18.16,20.3,12.52,26.22,13.69,11.72,78.88,2.69
1981,9,15,15.21,9.23,12.23,15.65,11.19,20.9,9.71,7.45,70.56,3.17
1981,9,16,12.07,10.43,11.25,12.15,3.59,13.43,9.83,8.0,89.81,19.33
1981,9,17,10.78,8.51,9.65,10.8,5.26,13.73,8.47,7.02,86.5,3.75
1981,9,18,10.89,6.66,8.78,11.07,8.31,15.86,7.55,6.16,77.06,0.17
1981,9,19,13.05,7.39,10.22,13.03,14.54,21.04,6.5,6.59,70.94,0.02
1981,9,20,10.7,5.02,7.87,10.59,11.8,16.4,4.6,5.55,70.06,0.2
1981,9,21,9.37,6.88,8.12,9.36,7.02,13.55,6.54,6.35,84.81,22.26
1981,9,22,8.89,4.85,6.87,9.15,10.77,14.46,3.69,5.43,78.31,3.86
1981,9,23,8.86,3.69,6.27,8.79,12.62,15.9,3.28,5.0,72.94,0.0
1981,9,24,12.13,6.15,9.14,11.29,15.57,19.73,4.15,6.04,69.06,0.07
1981,9,25,14.39,11.26,12.83,14.09,9.06,19.91,10.85,8.48,82.12,1.69
1981,9,26,17.97,15.58,16.78,17.57,11.63,24.59,12.96,11.41,86.5,8.24
1981,9,27,14.96,7.72,11.34,14.69,10.41,19.54,9.12,6.96,65.25,2.75
1981,9,28,8.69,2.23,5.46,8.96,10.05,14.29,4.25,4.52,66.06,0.27
1981,9,29,9.56,4.85,7.21,9.73,10.23,15.28,5.05,5.49,73.38,3.31
1981,9,30,11.01,9.62,10.31,11.01,4.8,13.95,9.15,7.63,91.31,57.24
1981,10,1,11.89,8.99,10.44,11.68,12.52,16.41,3.9,7.69,83.12,21.25
1981,10,2,5.0,0.88,2.94,5.29,9.96,10.78,0.82,4.15,76.69,0.49
1981,10,3,5.8,0.8,3.3,5.85,14.34,12.75,-1.59,4.09,72.62,0.02
1981,10,4,9.35,5.15,7.26,9.14,9.47,13.72,4.25,5.68,76.0,0.18
1981,10,5,14.66,12.13,13.4,14.52,10.45,19.8,9.35,9.03,85.19,0.68
1981,10,6,13.0,9.6,11.3,12.92,12.31,18.95,6.65,8.06,80.56,4.64
1981,10,7,7.52,3.08,5.3,7.69,9.59,12.45,2.86,4.82,74.56,0.16
1981,10,8,6.52,2.44,4.48,6.69,11.8,12.87,1.07,4.64,77.62,0.0
1981,10,9,7.76,4.73,6.25,7.98,10.51,13.2,2.69,5.37,81.25,0.0
1981,10,10,8.56,4.72,6.64,8.66,9.66,14.11,4.44,5.37,78.56,0.0
1981,10,11,8.15,4.09,6.12,8.14,12.7,15.09,2.4,5.13,77.94,0.07
1981,10,12,7.8,3.86,5.83,7.67,12.62,14.89,2.26,5.07,77.31,0.0
1981,10,13,9.88,6.3,8.08,9.81,13.3,16.97,3.66,5.98,80.44,0.65
1981,10,14,9.22,6.08,7.65,8.84,6.47,12.58,6.12,5.92,81.5,1.19
1981,10,15,11.61,9.78,10.69,11.55,11.78,17.08,5.3,7.75,88.88,0.96
1981,10,16,6.35,2.11,4.23,6.14,10.88,12.26,1.39,4.46,76.69,0.38
1981,10,17,8.79,5.02,6.9,8.55,13.12,14.62,1.49,5.68,79.0,5.31
1981,10,18,7.91,4.83,6.37,7.82,13.95,15.65,1.7,5.86,81.31,4.57
1981,10,19,2.9,-3.26,-0.18,3.12,9.05,7.95,-1.1,3.05,66.31,0.05
1981,10,20,8.24,3.74,5.99,8.0,16.05,17.19,1.14,5.25,74.81,0.42
1981,10,21,4.35,3.05,3.69,4.51,4.77,6.65,1.88,4.76,91.31,14.75
1981,10,22,1.9,1.23,1.57,1.72,4.73,3.71,-1.03,4.21,94.88,4.96
1981,10,23,-0.25,-3.21,-1.73,-0.38,8.02,3.68,-4.34,3.05,81.56,0.39
1981,10,24,-0.77,-5.35,-3.06,-0.59,8.81,4.16,-4.64,2.56,73.75,0.0
1981,10,25,3.12,-2.89,0.12,2.47,13.38,9.94,-3.42,3.17,67.25,0.1
1981,10,26,7.14,5.09,6.12,6.84,8.23,11.33,3.11,5.68,87.12,5.89
1981,10,27,7.48,6.65,7.06,7.17,8.29,11.08,2.8,6.23,94.38,19.71
1981,10,28,5.8,4.13,4.97,5.89,12.7,13.35,0.65,5.19,89.56,0.0
1981,10,29,5.99,4.37,5.18,6.13,10.07,12.28,2.21,5.25,89.5,0.02
1981,10,30,9.13,7.65,8.39,9.27,11.4,15.41,4.01,6.65,90.62,0.0
1981,10,31,9.62,8.94,9.27,9.16,5.64,12.85,7.22,7.2,94.5,0.0
1981,11,1,13.0,11.69,12.34,11.57,9.56,18.35,8.78,8.67,90.62,0.0
1981,11,2,11.59,9.44,10.52,10.91,12.81,18.02,5.21,7.57,85.69,0.01
1981,11,3,7.48,3.84,5.66,6.74,12.27,14.33,2.07,5.07,78.75,0.0
1981,11,4,10.08,7.14,8.61,9.61,12.05,17.23,5.18,6.47,82.62,1.48
1981,11,5,11.19,9.29,10.24,10.87,9.77,17.23,7.46,7.51,88.56,3.28
1981,11,6,3.65,0.01,1.83,3.55,9.48,7.46,-2.02,3.97,78.19,1.37
1981,11,7,1.83,-1.42,0.2,1.87,12.46,9.01,-3.45,3.48,81.94,0.0
1981,11,8,6.69,3.04,4.86,6.26,14.39,14.96,0.57,4.94,78.94,0.0
1981,11,9,-0.56,-5.24,-2.9,-0.66,7.76,3.2,-4.56,2.56,71.94,0.0
1981,11,10,-0.03,-4.09,-2.06,-0.36,9.72,5.16,-4.56,2.81,75.88,0.01
1981,11,11,0.77,-2.01,-0.62,0.65,9.61,6.66,-2.95,3.3,83.88,0.0
1981,11,12,0.09,-2.3,-1.1,-0.07,9.0,5.62,-3.38,3.23,84.44,0.0
1981,11,13,2.3,-0.92,0.69,1.2,11.38,9.05,-2.34,3.6,81.19,0.0
1981,11,14,4.95,0.7,2.83,2.82,13.34,12.69,-0.66,4.09,75.56,0.04
1981,11,15,6.25,1.55,3.9,3.26,10.92,13.33,2.4,4.39,72.88,0.0
1981,11,16,6.15,1.69,3.92,3.06,11.32,13.23,1.91,4.39,75.31,0.0
1981,11,17,3.9,2.84,3.37,3.5,11.31,10.24,-1.07,4.82,91.62,0.02
1981,11,18,3.48,0.81,2.14,3.15,7.28,7.62,0.33,4.15,83.88,2.19
1981,11,19,3.76,2.9,3.33,3.58,5.46,6.3,0.84,4.82,94.06,11.59
1981,11,20,0.55,-0.52,0.01,0.45,4.66,2.64,-2.03,3.85,92.75,8.32
1981,11,21,-2.44,-4.65,-3.55,-2.51,5.19,0.21,-4.98,2.75,86.5,0.03
1981,11,22,-3.18,-5.47,-4.32,-3.28,5.89,0.22,-5.68,2.56,86.62,0.03
1981,11,23,-3.5,-5.79,-4.64,-3.67,7.99,1.23,-6.77,2.5,86.31,0.04
1981,11,24,-2.18,-4.49,-3.33,-2.76,7.58,2.48,-5.1,2.75,86.62,0.06
1981,11,25,-0.9,-3.14,-2.02,-1.78,6.3,2.19,-4.11,3.05,85.81,0.36
1981,11,26,3.81,2.58,3.19,3.17,10.2,10.21,0.02,4.88,91.56,7.53
1981,11,27,0.99,-1.56,-0.28,0.7,4.92,3.41,-1.51,3.48,83.5,0.14
1981,11,28,-0.65,-3.25,-1.95,-0.75,6.48,3.19,-3.29,2.99,84.19,0.16
1981,11,29,-1.88,-4.85,-3.37,-1.95,5.84,1.49,-4.34,2.62,82.06,0.07
1981,11,30,-0.97,-3.52,-2.24,-1.25,7.66,3.26,-4.41,2.99,84.5,0.08
1981,12,1,3.15,2.25,2.69,2.48,7.29,7.05,-0.24,4.7,93.69,5.19
1981,12,2,0.55,-0.85,-0.15,0.19,5.23,3.62,-1.6,3.66,90.81,0.09
1981,12,3,0.08,-3.06,-1.49,-0.75,6.61,3.85,-2.76,3.11,80.94,0.26
1981,12,4,-0.35,-2.14,-1.25,-0.77,8.1,3.4,-4.7,3.3,88.88,1.41
1981,12,5,-2.56,-4.93,-3.74,-2.92,6.65,1.52,-5.13,2.62,86.0,0.02
1981,12,6,-1.09,-3.77,-2.43,-1.27,7.37,3.3,-4.06,2.93,83.5,0.03
1981,12,7,0.29,-0.39,-0.05,0.05,3.96,2.3,-1.67,3.85,95.19,0.99
1981,12,8,-1.9,-4.67,-3.28,-1.95,5.07,-0.17,-5.24,2.75,82.0,0.29
1981,12,9,-5.2,-9.68,-7.44,-5.12,3.77,-3.43,-7.2,1.77,71.38,0.06
1981,12,10,-6.97,-10.41,-8.69,-7.04,5.67,-3.52,-9.2,1.65,79.38,0.0
1981,12,11,-5.73,-8.03,-6.88,-5.56,8.44,-1.05,-9.49,2.08,86.75,0.04
1981,12,12,-2.8,-4.64,-3.72,-2.92,7.3,0.86,-6.45,2.69,88.5,0.23
1981,12,13,-1.72,-3.99,-2.85,-1.91,6.59,1.98,-4.62,2.87,86.31,0.18
1981,12,14,-1.68,-3.28,-2.49,-1.96,4.23,0.89,-3.35,2.99,89.69,0.45
1981,12,15,-4.2,-6.63,-5.42,-4.1,6.38,-1.06,-7.45,2.32,85.56,0.1
1981,12,16,-4.94,-7.85,-6.4,-5.06,6.84,-1.45,-8.29,2.08,82.75,0.48
1981,12,17,-5.81,-8.4,-7.1,-5.75,3.2,-4.53,-7.74,2.01,83.94,2.08
1981,12,18,-8.22,-10.4,-9.31,-8.43,6.48,-5.06,-11.53,1.65,86.94,0.05
1981,12,19,-9.16,-11.34,-10.24,-9.09,5.19,-6.52,-11.7,1.53,87.31,0.06
1981,12,20,-8.51,-10.63,-9.57,-8.58,6.89,-3.81,-10.7,1.65,87.56,0.01
1981,12,21,-4.77,-5.89,-5.33,-4.99,8.52,-1.84,-10.35,2.56,94.0,10.86
1981,12,22,-1.5,-2.49,-2.0,-2.02,5.48,1.58,-3.89,3.23,94.31,7.89
1981,12,23,-4.54,-5.61,-5.08,-5.13,11.34,-0.3,-11.63,2.62,94.44,2.44
1981,12,24,-9.22,-10.25,-9.74,-9.53,8.34,-4.07,-12.41,1.71,95.81,0.0
1981,12,25,-10.02,-10.56,-10.28,-10.42,10.77,-3.84,-14.61,1.71,98.38,0.01
1981,12,26,-3.85,-5.06,-4.45,-4.29,8.84,0.4,-8.45,2.69,93.44,0.08
1981,12,27,-1.96,-2.66,-2.31,-2.45,5.45,0.29,-5.17,3.23,96.25,6.56
1981,12,28,-6.4,-7.21,-6.81,-6.76,6.85,-3.2,-10.05,2.2,97.31,1.05
1981,12,29,-8.05,-8.9,-8.48,-8.62,10.71,-1.85,-12.56,1.95,96.81,0.01
1981,12,30,-10.67,-11.39,-11.03,-10.61,10.8,-5.7,-16.5,1.53,98.06,1.35
1981,12,31,-1.91,-2.77,-2.35,-2.21,5.84,0.48,-5.37,3.23,94.88,2.47
1982,1,1,-7.5,-8.74,-8.13,-8.77,16.28,0.16,-16.12,2.08,93.19,0.27
1982,1,2,-8.17,-8.83,-8.49,-10.15,18.05,-1.14,-19.2,2.08,95.81,1.97
1982,1,3,-0.01,-0.58,-0.29,-0.57,3.29,0.76,-2.53,3.72,96.12,3.34
1982,1,4,-1.42,-2.81,-2.11,-1.99,8.0,2.81,-5.19,3.3,91.12,3.79
1982,1,5,-4.81,-6.66,-5.74,-5.1,7.38,-2.37,-9.75,2.32,88.94,0.01
1982,1,6,-3.99,-5.67,-4.83,-4.28,8.38,-0.5,-8.88,2.56,90.0,0.98
1982,1,7,-12.35,-14.52,-13.43,-12.37,5.83,-9.41,-15.24,1.16,85.62,0.16
1982,1,8,-12.31,-14.1,-13.2,-12.28,6.78,-8.7,-15.48,1.22,88.56,0.51
1982,1,9,-16.54,-18.71,-17.63,-16.26,8.34,-12.71,-21.05,0.79,82.75,0.97
1982,1,10,-22.23,-23.32,-22.77,-21.97,8.71,-19.42,-28.13,0.49,90.0,0.43
1982,1,11,-13.6,-14.66,-14.13,-13.52,7.47,-11.22,-18.69,1.16,94.44,0.74
1982,1,12,-12.34,-13.43,-12.88,-11.99,8.02,-8.14,-16.17,1.28,94.81,1.59
1982,1,13,-10.09,-11.06,-10.57,-10.43,5.34,-7.46,-12.81,1.59,96.06,3.3
1982,1,14,-11.48,-12.67,-12.07,-11.69,8.52,-6.9,-15.42,1.4,93.94,0.99
1982,1,15,-12.54,-13.43,-12.99,-12.47,8.2,-9.24,-17.44,1.28,96.19,1.13
1982,1,16,-18.43,-19.53,-18.99,-18.42,17.02,-8.13,-25.15,0.85,91.69,1.01
1982,1,17,-21.87,-22.77,-22.32,-21.57,4.3,-19.69,-23.99,0.49,91.88,0.23
1982,1,18,-14.85,-15.74,-15.29,-14.98,8.81,-10.77,-19.58,1.04,94.88,0.23
1982,1,19,-7.49,-9.13,-8.31,-8.66,9.59,-3.13,-12.72,1.89,90.62,0.22
1982,1,20,-8.92,-10.26,-9.59,-9.18,6.8,-6.23,-13.02,1.71,93.12,1.2
1982,1,21,-13.07,-14.31,-13.69,-13.34,10.01,-9.18,-19.18,1.16,92.94,2.46
1982,1,22,-10.52,-11.45,-10.99,-10.6,19.41,-0.48,-19.89,1.71,95.5,4.09
1982,1,23,-7.42,-8.89,-8.16,-7.72,15.73,1.26,-14.46,2.2,90.62,3.59
1982,1,24,-13.11,-14.56,-13.83,-13.38,3.23,-11.33,-14.56,1.16,91.38,0.24
1982,1,25,-13.81,-14.93,-14.37,-13.79,5.9,-10.24,-16.14,1.1,93.94,0.31
1982,1,26,-12.06,-13.49,-12.77,-12.56,10.77,-7.46,-18.24,1.28,92.06,0.15
1982,1,27,-9.79,-11.07,-10.43,-10.21,16.69,-3.1,-19.79,1.71,92.44,0.01
1982,1,28,-5.91,-7.38,-6.64,-6.59,14.62,-0.67,-15.28,2.32,91.12,0.45
1982,1,29,-8.92,-10.65,-9.78,-9.33,12.72,-3.83,-16.55,1.71,89.69,2.77
1982,1,30,-2.28,-3.21,-2.74,-2.82,8.08,-0.09,-8.17,3.05,94.75,19.03
1982,1,31,-10.52,-11.57,-11.05,-10.6,2.7,-9.18,-11.88,1.53,95.5,9.77
1982,2,1,-11.34,-12.58,-11.95,-13.31,13.38,-4.52,-17.9,1.4,93.06,0.03
