-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1981 through 12/31/2021 
Location: Latitude  6.4126   Longitude -72.4488 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2898.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
1981,1,1,10.29,7.73,9.01,10.83,10.99,16.58,5.59,9.22,85.25,0.3
1981,1,2,9.84,5.76,7.8,10.26,12.92,17.13,4.21,8.0,78.56,0.02
1981,1,3,8.49,4.36,6.42,8.67,15.69,16.65,0.96,7.39,77.25,0.0
1981,1,4,9.4,6.65,8.03,9.8,15.07,16.74,1.67,8.67,84.38,0.01
1981,1,5,11.06,8.39,9.73,12.28,11.81,17.4,5.59,9.64,85.38,0.25
1981,1,6,11.37,9.29,10.33,12.18,8.92,16.22,7.29,10.19,87.75,0.08
1981,1,7,11.66,9.56,10.62,12.44,7.77,16.39,8.62,10.38,87.62,0.05
1981,1,8,11.32,8.76,10.04,12.3,8.44,16.15,7.72,9.83,85.69,0.1
1981,1,9,10.9,8.23,9.57,11.93,9.71,17.05,7.33,9.46,85.56,3.8
1981,1,10,11.17,8.26,9.72,12.28,10.74,17.41,6.68,9.52,84.25,0.75
1981,1,11,11.04,7.23,9.13,12.31,12.41,17.62,5.21,8.91,80.44,4.7
1981,1,12,11.23,8.71,9.97,12.35,9.88,16.79,6.9,9.83,85.94,3.07
1981,1,13,11.06,8.45,9.76,12.15,9.85,16.8,6.95,9.64,85.56,0.44
1981,1,14,10.35,7.83,9.09,11.16,11.34,16.3,4.96,9.22,85.31,0.06
1981,1,15,10.35,7.58,8.97,11.48,13.46,17.35,3.88,9.09,84.25,0.01
1981,1,16,11.07,8.08,9.58,12.08,11.48,17.55,6.08,9.4,83.12,0.0
1981,1,17,10.52,7.71,9.12,11.26,13.44,17.52,4.08,9.22,84.12,0.61
1981,1,18,10.58,6.81,8.69,11.66,14.8,18.07,3.26,8.61,80.62,0.46
1981,1,19,9.65,4.99,7.32,9.78,14.51,17.45,2.94,7.57,76.31,0.0
1981,1,20,9.43,3.9,6.66,8.81,16.32,18.04,1.72,7.08,72.12,0.0
1981,1,21,9.59,4.12,6.86,8.95,15.55,18.01,2.46,7.2,73.0,0.0
1981,1,22,9.73,3.73,6.73,9.23,15.57,17.96,2.38,6.96,71.12,0.01
1981,1,23,9.43,5.21,7.32,9.58,14.88,17.66,2.79,7.69,78.06,0.02
1981,1,24,9.59,5.94,7.77,10.69,13.43,17.0,3.58,8.18,80.56,2.16
1981,1,25,10.95,7.55,9.25,12.27,12.93,17.71,4.77,9.09,81.62,2.93
1981,1,26,10.94,8.13,9.54,12.21,10.32,16.86,6.54,9.4,84.44,1.89
1981,1,27,11.65,9.19,10.42,12.83,9.73,17.02,7.3,10.13,86.06,7.62
1981,1,28,11.69,9.38,10.54,12.77,9.21,17.02,7.81,10.25,87.19,3.8
1981,1,29,11.51,9.48,10.49,12.2,6.95,16.11,9.15,10.31,88.38,2.36
1981,1,30,11.66,9.81,10.73,12.51,8.03,16.52,8.5,10.56,89.38,5.11
1981,1,31,11.06,9.2,10.13,11.68,8.8,15.92,7.12,10.13,89.25,4.81
1981,2,1,11.19,8.47,9.83,12.12,9.9,16.63,6.73,9.64,84.88,1.58
1981,2,2,10.44,8.28,9.36,11.12,9.26,15.87,6.61,9.52,87.69,11.66
1981,2,3,10.39,8.08,9.23,11.26,9.32,16.11,6.79,9.4,86.94,2.1
1981,2,4,10.38,7.2,8.8,11.88,10.77,17.16,6.4,8.85,82.62,1.06
1981,2,5,10.28,6.61,8.44,11.72,12.55,16.95,4.4,8.54,80.38,2.42
1981,2,6,11.08,8.67,9.88,12.24,10.55,17.12,6.56,9.77,86.56,2.3
1981,2,7,11.43,9.47,10.44,12.26,8.45,16.19,7.75,10.31,88.88,5.54
1981,2,8,11.63,8.9,10.27,12.92,8.41,16.98,8.57,9.89,84.94,0.9
1981,2,9,11.2,8.12,9.66,12.52,9.23,16.74,7.51,9.4,82.94,0.02
1981,2,10,11.24,7.9,9.57,12.6,10.7,17.72,7.02,9.28,82.06,0.02
1981,2,11,11.33,6.72,9.03,12.94,14.05,19.02,4.98,8.54,76.69,0.05
1981,2,12,11.44,8.15,9.79,13.04,10.59,17.79,7.19,9.46,82.06,0.91
1981,2,13,11.82,9.15,10.48,13.3,9.1,17.18,8.08,10.07,85.19,2.95
1981,2,14,11.26,9.3,10.27,12.1,7.08,15.36,8.27,10.19,88.56,3.38
1981,2,15,10.76,8.41,9.58,11.7,8.03,15.21,7.18,9.58,86.44,1.45
1981,2,16,11.24,9.25,10.24,11.9,9.03,16.27,7.24,10.19,88.62,3.85
1981,2,17,11.73,9.52,10.62,12.69,9.77,17.22,7.45,10.38,87.88,5.53
1981,2,18,11.26,9.97,10.62,11.55,5.87,14.66,8.8,10.68,92.31,3.64
1981,2,19,11.49,9.53,10.51,12.27,9.09,17.18,8.08,10.38,88.62,6.13
1981,2,20,11.59,9.19,10.39,12.57,10.1,16.98,6.88,10.19,86.44,5.33
1981,2,21,11.8,10.24,11.02,12.13,5.89,15.6,9.71,10.86,90.88,21.31
1981,2,22,10.46,8.39,9.42,10.55,6.77,14.32,7.55,9.58,88.06,13.49
1981,2,23,11.86,9.77,10.82,12.56,9.23,17.44,8.21,10.56,88.31,20.65
1981,2,24,11.65,9.24,10.45,12.21,8.51,17.09,8.58,10.19,86.5,8.13
1981,2,25,12.32,9.9,11.11,13.26,10.88,18.07,7.19,10.68,86.75,2.26
1981,2,26,11.51,9.15,10.33,11.98,8.44,16.0,7.56,10.13,86.5,1.3
1981,2,27,11.32,9.03,10.18,12.34,9.75,16.86,7.11,10.01,86.56,2.83
1981,2,28,11.79,9.9,10.85,12.31,10.59,17.18,6.59,10.68,89.25,1.81
1981,3,1,11.84,9.34,10.59,12.58,10.07,17.33,7.26,10.25,85.81,4.41
1981,3,2,12.33,9.8,11.06,13.31,10.38,17.73,7.35,10.56,86.06,5.59
1981,3,3,13.09,10.56,11.83,14.13,9.96,18.27,8.31,11.11,86.06,5.3
1981,3,4,11.8,9.83,10.81,12.25,8.02,16.07,8.05,10.56,88.69,2.88
1981,3,5,11.92,9.31,10.62,12.85,11.82,17.77,5.96,10.25,85.69,3.01
1981,3,6,12.55,10.16,11.35,13.44,7.81,17.15,9.33,10.8,86.5,3.47
1981,3,7,13.21,10.44,11.82,14.43,8.72,18.37,9.65,11.05,85.06,1.88
1981,3,8,13.4,10.43,11.91,14.85,9.56,18.8,9.23,10.99,84.12,1.38
1981,3,9,12.26,10.04,11.15,13.13,9.15,17.39,8.25,10.74,87.44,2.09
1981,3,10,11.62,9.24,10.43,12.63,11.36,18.16,6.8,10.19,86.69,1.25
1981,3,11,10.25,7.94,9.09,11.07,10.23,15.44,5.21,9.28,86.88,1.36
1981,3,12,10.86,7.92,9.39,12.28,12.01,16.91,4.9,9.34,83.94,0.37
1981,3,13,11.29,8.71,10.0,12.54,10.45,17.12,6.68,9.77,85.12,6.32
1981,3,14,12.12,8.14,10.13,13.58,11.95,18.86,6.91,9.4,79.44,5.31
1981,3,15,12.15,8.28,10.21,13.48,13.55,19.06,5.51,9.58,80.12,3.53
1981,3,16,13.1,9.15,11.12,15.04,12.21,19.88,7.67,10.07,79.94,0.44
1981,3,17,12.93,10.12,11.52,14.37,8.59,18.4,9.8,10.74,84.56,1.11
1981,3,18,12.62,8.88,10.76,13.96,11.61,18.97,7.36,9.95,80.75,1.47
1981,3,19,13.14,10.15,11.65,14.62,9.98,19.1,9.12,10.8,83.94,0.26
1981,3,20,12.92,10.44,11.68,14.06,8.15,17.97,9.82,10.99,86.38,2.38
1981,3,21,12.04,9.18,10.61,12.92,8.16,16.73,8.57,10.07,84.31,0.62
1981,3,22,11.44,8.8,10.12,12.41,8.36,16.29,7.93,9.83,85.12,1.66
1981,3,23,12.08,7.23,9.65,13.04,12.02,18.87,6.85,8.91,75.5,2.22
1981,3,24,11.97,8.3,10.13,13.3,12.57,18.36,5.79,9.58,80.75,5.81
1981,3,25,11.91,8.62,10.26,13.33,10.1,17.46,7.37,9.7,82.44,1.57
1981,3,26,10.94,7.36,9.15,12.12,11.32,17.19,5.87,8.97,80.75,1.14
1981,3,27,10.86,7.03,8.94,12.15,10.6,17.04,6.44,8.73,79.44,0.15
1981,3,28,11.22,7.23,9.23,12.86,13.66,18.57,4.9,8.85,79.38,0.61
1981,3,29,11.44,6.36,8.9,13.21,14.72,18.93,4.21,8.36,74.94,0.1
1981,3,30,11.11,7.2,9.15,12.91,13.23,17.8,4.57,8.85,79.38,0.0
1981,3,31,11.33,7.64,9.48,12.93,13.62,18.31,4.69,9.16,80.56,0.0
1981,4,1,12.3,8.98,10.64,13.87,9.98,18.1,8.12,9.95,82.31,0.15
1981,4,2,12.51,9.4,10.95,14.08,10.7,18.39,7.69,10.25,83.06,0.03
1981,4,3,12.69,10.08,11.39,14.02,9.14,18.22,9.08,10.74,85.62,15.65
1981,4,4,10.92,8.87,9.9,11.69,5.64,14.42,8.78,9.89,88.06,16.25
1981,4,5,11.8,9.38,10.59,13.13,7.89,16.52,8.63,10.25,86.31,3.87
1981,4,6,12.27,9.48,10.88,13.55,9.72,17.9,8.18,10.38,84.69,10.89
1981,4,7,13.26,10.91,12.09,14.52,9.06,18.26,9.19,11.41,87.0,10.9
1981,4,8,13.23,11.15,12.19,14.03,7.71,17.94,10.24,11.54,88.31,1.92
1981,4,9,12.25,10.48,11.37,12.97,8.17,17.16,8.99,11.05,89.62,1.57
1981,4,10,12.26,9.87,11.06,13.26,10.16,17.86,7.69,10.62,86.81,1.49
1981,4,11,13.29,10.88,12.08,14.45,9.27,18.44,9.18,11.35,86.69,12.33
1981,4,12,13.0,11.07,12.04,13.76,7.07,17.19,10.12,11.47,88.94,11.65
1981,4,13,12.62,11.05,11.84,13.12,5.98,16.12,10.14,11.47,90.75,12.88
1981,4,14,12.55,10.69,11.62,13.67,8.83,17.76,8.94,11.23,89.31,7.89
1981,4,15,12.92,11.05,11.99,13.66,6.44,17.14,10.7,11.47,89.38,7.5
1981,4,16,11.97,10.15,11.05,12.72,7.37,16.41,9.04,10.8,89.5,25.21
1981,4,17,11.55,9.83,10.69,12.23,7.42,15.62,8.2,10.62,89.88,11.28
1981,4,18,11.13,9.08,10.11,11.72,8.27,15.28,7.01,10.07,88.12,28.19
1981,4,19,11.68,10.03,10.86,12.17,5.89,15.0,9.11,10.68,90.31,8.36
1981,4,20,9.86,8.35,9.1,9.96,8.29,13.65,5.36,9.64,91.31,8.48
1981,4,21,12.38,9.96,11.17,12.6,7.49,16.74,9.25,10.62,86.19,13.37
1981,4,22,12.42,11.23,11.82,12.59,5.8,15.69,9.87,11.6,91.94,4.87
1981,4,23,12.0,10.63,11.31,12.44,5.42,15.48,10.05,11.17,91.38,5.12
